unique_key,collected_at_utc,ticker,company_name,cik,form,filing_date,report_date,accession_number,filing_url,transaction_table,transaction_date,transaction_code,security_title,shares,price,total_amount,shares_owned_after,ownership_type,reporting_owner,relationship,is_director,is_officer,is_ten_percent_owner,officer_title,source
"DELL|0001193125-26-389501|nonDerivative|2026-09-09|Silver Lake Technology Investors V, L.P.|S|Class C Common Stock|3|550.71|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389501,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389501/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,3,550.71,1652.13,0,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389501|derivative|2026-09-09|Silver Lake Technology Investors V, L.P.|M|Class B Common Stock|486|0|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389501,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389501/ownership.xml,derivative,2026-09-09,M,Class B Common Stock,486,0,0.0,111101,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|M|Class C Common Stock|1078||I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,M,Class C Common Stock,1078,,,1078,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|5|534.09|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,5,534.09,2670.4500000000003,1073,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|174|535.13|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,174,535.13,93112.62,899,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|149|535.97|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,149,535.97,79859.53,750,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|110|536.89|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,110,536.89,59057.9,640,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|48|538.03|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,48,538.03,25825.44,591,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|15|538.63|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,15,538.63,8079.45,576,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|53|540.56|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,53,540.56,28649.679999999997,523,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|28|541.33|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,28,541.33,15157.240000000002,494,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|97|542.47|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,97,542.47,52619.590000000004,398,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|75|543.50|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,75,543.50,40762.5,322,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|156|544.42|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,156,544.42,84929.51999999999,166,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|67|545.40|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,67,545.40,36541.799999999996,99,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|49|546.53|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,49,546.53,26779.969999999998,50,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|29|547.31|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,29,547.31,15871.989999999998,21,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|11|548.78|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,11,548.78,6036.58,9,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|3|549.74|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,3,549.74,1649.22,6,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|nonDerivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|6|550.71|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,6,550.71,3304.26,0,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389502|derivative|2026-09-09|Silver Lake Technology Investors IV, L.P.|M|Class B Common Stock|1078|0|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389502,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389502/ownership.xml,derivative,2026-09-09,M,Class B Common Stock,1078,0,0.0,246373,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|M|Class C Common Stock|39647||I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,M,Class C Common Stock,39647,,,52117,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|130|534.09|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,130,534.09,69431.7,51987,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|4447|535.13|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,4447,535.13,2379723.11,47540,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|3827|535.97|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,3827,535.97,2051157.1900000002,43713,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|2832|536.89|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,2832,536.89,1520472.48,40881,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|1239|538.03|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,1239,538.03,666619.1699999999,39643,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|390|538.63|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,390,538.63,210065.7,39252,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|1370|540.56|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,1370,540.56,740567.2,37883,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|725|541.33|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,725,541.33,392464.25000000006,37158,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|2481|542.47|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,2481,542.47,1345868.07,34677,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|1930|543.50|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,1930,543.50,1048955.0,32747,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|3999|544.42|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,3999,544.42,2177135.5799999996,28748,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|1721|545.40|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,1721,545.40,938633.3999999999,27027,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|1263|546.53|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,1263,546.53,690267.39,25763,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|746|547.31|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,746,547.31,408293.25999999995,25017,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|292|548.78|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,292,548.78,160243.75999999998,24725,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|88|549.74|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,88,549.74,48377.12,24637,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|nonDerivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|S|Class C Common Stock|149|550.71|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,149,550.71,82055.79000000001,24488,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389503|derivative|2026-09-09|Silver Lake Partners V DE (AIV), L.P.|M|Class B Common Stock|39647|0|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389503,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389503/ownership.xml,derivative,2026-09-09,M,Class B Common Stock,39647,0,0.0,9064039,I,"Silver Lake Partners V DE (AIV), L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|M|Class C Common Stock|73243||I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,M,Class C Common Stock,73243,,,94560,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|S|Class C Common Stock|247|534.09|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,247,534.09,131920.23,94313,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|S|Class C Common Stock|8484|535.13|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,8484,535.13,4540042.92,85828,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|S|Class C Common Stock|7301|535.97|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,7301,535.97,3913116.97,78527,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|S|Class C Common Stock|5402|536.89|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,5402,536.89,2900279.78,73124,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|S|Class C Common Stock|2363|538.03|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,2363,538.03,1271364.89,70761,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|S|Class C Common Stock|744|538.63|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,744,538.63,400740.72,70017,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|S|Class C Common Stock|2613|540.56|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,2613,540.56,1412483.2799999998,67403,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|S|Class C Common Stock|1382|541.33|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,1382,541.33,748118.06,66021,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|S|Class C Common Stock|4733|542.47|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,4733,542.47,2567510.5100000002,61288,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|S|Class C Common Stock|3683|543.50|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,3683,543.50,2001710.5,57605,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|S|Class C Common Stock|7630|544.42|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,7630,544.42,4153924.5999999996,49975,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|S|Class C Common Stock|3283|545.40|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,3283,545.40,1790548.2,46692,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|S|Class C Common Stock|2410|546.53|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,2410,546.53,1317137.3,44282,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-389498|nonDerivative|2026-09-09|Silver Lake Partners IV, L.P.|S|Class C Common Stock|1423|547.31|I",2026-09-15 04:45:58+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-09-11,2026-09-09,0001193125-26-389498,https://www.sec.gov/Archives/edgar/data/1571996/000119312526389498/ownership.xml,nonDerivative,2026-09-09,S,Class C Common Stock,1423,547.31,778822.1299999999,42859,I,"Silver Lake Partners IV, L.P.",,true,false,true,,SEC EDGAR
