unique_key,collected_at_utc,ticker,company_name,cik,form,filing_date,report_date,accession_number,filing_url,transaction_table,transaction_date,transaction_code,security_title,shares,price,total_amount,shares_owned_after,ownership_type,reporting_owner,relationship,is_director,is_officer,is_ten_percent_owner,officer_title,source
WDC|0001266824-26-000197|nonDerivative|2026-09-03|Davis Brian Scott|M|Common Stock|7|0.0|D,2026-09-09 04:32:11+0000,WDC,WESTERN DIGITAL CORP,0000106040,4,2026-09-08,2026-09-03,0001266824-26-000197,https://www.sec.gov/Archives/edgar/data/106040/000126682426000197/edgardoc.xml,nonDerivative,2026-09-03,M,Common Stock,7,0.0,0.0,101328,D,Davis Brian Scott,"Officer, Chief Sales & Mrktng Officer",0,1,0,Chief Sales & Mrktng Officer,SEC EDGAR
WDC|0001266824-26-000197|nonDerivative|2026-09-03|Davis Brian Scott|F|Common Stock|882|441.57|D,2026-09-09 04:32:11+0000,WDC,WESTERN DIGITAL CORP,0000106040,4,2026-09-08,2026-09-03,0001266824-26-000197,https://www.sec.gov/Archives/edgar/data/106040/000126682426000197/edgardoc.xml,nonDerivative,2026-09-03,F,Common Stock,882,441.57,389464.74,100446,D,Davis Brian Scott,"Officer, Chief Sales & Mrktng Officer",0,1,0,Chief Sales & Mrktng Officer,SEC EDGAR
WDC|0001266824-26-000197|derivative|2026-09-03|Davis Brian Scott|M|Dividend Equivalent Rights|7.0583|0.0|D,2026-09-09 04:32:11+0000,WDC,WESTERN DIGITAL CORP,0000106040,4,2026-09-08,2026-09-03,0001266824-26-000197,https://www.sec.gov/Archives/edgar/data/106040/000126682426000197/edgardoc.xml,derivative,2026-09-03,M,Dividend Equivalent Rights,7.0583,0.0,0.0,157.2587,D,Davis Brian Scott,"Officer, Chief Sales & Mrktng Officer",0,1,0,Chief Sales & Mrktng Officer,SEC EDGAR
WBD|0001396681-26-000004|nonDerivative|2026-09-03|LEVY ANTON J|S|Series A Common Stock|340000|28.39|D,2026-09-09 04:32:11+0000,WBD,"Warner Bros. Discovery, Inc.",0001437107,4,2026-09-08,2026-09-03,0001396681-26-000004,https://www.sec.gov/Archives/edgar/data/1437107/000139668126000004/wk-form4_1788901160.xml,nonDerivative,2026-09-03,S,Series A Common Stock,340000,28.39,9652600.0,618067,D,LEVY ANTON J,Director,1,0,0,,SEC EDGAR
UBER|0002071761-26-000011|nonDerivative|2026-09-04|Macdonald Andrew|P|Common Stock|54325.00|75.6526|D,2026-09-09 04:32:11+0000,UBER,"Uber Technologies, Inc",0001543151,4,2026-09-08,2026-09-04,0002071761-26-000011,https://www.sec.gov/Archives/edgar/data/1543151/000207176126000011/primarydocument.xml,nonDerivative,2026-09-04,P,Common Stock,54325.00,75.6526,4109827.4950000006,410645.00,D,Macdonald Andrew,See Remarks,false,true,false,See Remarks,SEC EDGAR
UBER|0002071761-26-000011|nonDerivative|2026-09-04|Macdonald Andrew|P|Common Stock|15675.00|76.4425|D,2026-09-09 04:32:11+0000,UBER,"Uber Technologies, Inc",0001543151,4,2026-09-08,2026-09-04,0002071761-26-000011,https://www.sec.gov/Archives/edgar/data/1543151/000207176126000011/primarydocument.xml,nonDerivative,2026-09-04,P,Common Stock,15675.00,76.4425,1198236.1875,426320.00,D,Macdonald Andrew,See Remarks,false,true,false,See Remarks,SEC EDGAR
TSN|0001628280-26-060888|nonDerivative|2026-09-04|Schomburger Jeffrey K|P|Class A Common Stock|19450|51.497|D,2026-09-09 04:32:11+0000,TSN,"TYSON FOODS, INC.",0000100493,4,2026-09-08,2026-09-04,0001628280-26-060888,https://www.sec.gov/Archives/edgar/data/100493/000162828026060888/wk-form4_1788897113.xml,nonDerivative,2026-09-04,P,Class A Common Stock,19450,51.497,1001616.65,100129.967,D,Schomburger Jeffrey K,"Director, Officer, President & CEO Elect",1,1,0,President & CEO Elect,SEC EDGAR
TRGP|0001193125-26-385252|nonDerivative|2026-09-03|Perkins Joe Bob|G|Common Stock|8370|0|I,2026-09-09 04:32:11+0000,TRGP,Targa Resources Corp.,0001389170,4,2026-09-08,2026-09-03,0001193125-26-385252,https://www.sec.gov/Archives/edgar/data/1389170/000119312526385252/ownership.xml,nonDerivative,2026-09-03,G,Common Stock,8370,0,0.0,102100,I,Perkins Joe Bob,,true,false,false,,SEC EDGAR
TPL|0001437749-26-029777|nonDerivative|2026-09-04|HORIZON KINETICS ASSET MANAGEMENT LLC|P|Common Stock|1|360.03|D,2026-09-09 04:32:11+0000,TPL,Texas Pacific Land Corp,0001811074,4,2026-09-08,2026-09-04,0001437749-26-029777,https://www.sec.gov/Archives/edgar/data/1811074/000143774926029777/rdgdoc.xml,nonDerivative,2026-09-04,P,Common Stock,1,360.03,360.03,3390841,D,HORIZON KINETICS ASSET MANAGEMENT LLC,10% Owner,,,1,,SEC EDGAR
SNDK|0001242648-26-000025|nonDerivative|2026-09-03|Visoso Luis Felipe|F|Common Stock|5838|1554.99|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000025,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000025/edgardoc.xml,nonDerivative,2026-09-03,F,Common Stock,5838,1554.99,9078031.62,131976,D,Visoso Luis Felipe,"Officer, EVP & CFO",0,1,0,EVP & CFO,SEC EDGAR
SNDK|0001242648-26-000027|nonDerivative|2026-09-03|Shek Bernard|F|Common Stock|2271|1554.99|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000027,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000027/edgardoc.xml,nonDerivative,2026-09-03,F,Common Stock,2271,1554.99,3531382.29,27613,D,Shek Bernard,"Officer, Chief Legal Officer & Secty",0,1,0,Chief Legal Officer & Secty,SEC EDGAR
SNDK|0001242648-26-000027|nonDerivative|2026-09-08|Shek Bernard|S|Common Stock|2308|1767.33|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000027,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000027/edgardoc.xml,nonDerivative,2026-09-08,S,Common Stock,2308,1767.33,4078997.6399999997,25305,D,Shek Bernard,"Officer, Chief Legal Officer & Secty",0,1,0,Chief Legal Officer & Secty,SEC EDGAR
SNDK|0001242648-26-000024|nonDerivative|2026-09-03|Pokorny Michael|F|Common Stock|1283|1554.99|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000024,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000024/edgardoc.xml,nonDerivative,2026-09-03,F,Common Stock,1283,1554.99,1995052.17,21092,D,Pokorny Michael,"Officer, VP, Chief Accounting Officer",0,1,0,"VP, Chief Accounting Officer",SEC EDGAR
SNDK|0001242648-26-000029|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|120|1561.69|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000029,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000029/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,120,1561.69,187402.80000000002,44014,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000029|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|200|1563.684|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000029,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000029/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,200,1563.684,312736.8,43814,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000029|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|40|1564.4|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000029,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000029/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,40,1564.4,62576.0,43774,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000029|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|40|1571.041|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000029,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000029/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,40,1571.041,62841.64,43734,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000029|nonDerivative|2026-09-03|Ilkbahar Alper|F|Common Stock|3244|1554.99|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000029,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000029/edgardoc.xml,nonDerivative,2026-09-03,F,Common Stock,3244,1554.99,5044387.56,40490,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|40|1513.23|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,40,1513.23,60529.2,48806,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|80|1515.045|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,80,1515.045,121203.6,48726,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|52|1517.6823|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,52,1517.6823,78919.47959999999,48674,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|68|1519.2312|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,68,1519.2312,103307.72159999999,48606,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|80|1520.93|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,80,1520.93,121674.40000000001,48526,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|40|1522.1|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,40,1522.1,60884.0,48486,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|80|1523.605|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,80,1523.605,121888.4,48406,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|80|1526.81|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,80,1526.81,122144.79999999999,48326,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|40|1527.58|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,40,1527.58,61103.2,48286,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|80|1529.705|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,80,1529.705,122376.4,48206,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|80|1530.52|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,80,1530.52,122441.6,48126,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|40|1532.02|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,40,1532.02,61280.8,48086,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|120|1533.69|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,120,1533.69,184042.80000000002,47966,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|80|1534.48|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,80,1534.48,122758.4,47886,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|80|1535.655|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,80,1535.655,122852.4,47806,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|160|1537.4875|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,160,1537.4875,245998.0,47646,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|80|1538.41|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,80,1538.41,123072.8,47566,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|80|1539.61|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,80,1539.61,123168.79999999999,47486,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|80|1541.005|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,80,1541.005,123280.40000000001,47406,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|80|1542.675|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,80,1542.675,123414.0,47326,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|2594|1543.7634|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,2594,1543.7634,4004522.2596,44732,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|80|1546.02|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,80,1546.02,123681.6,44652,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|80|1547.46|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,80,1547.46,123796.8,44572,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|40|1548.85|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,40,1548.85,61954.0,44532,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
SNDK|0001242648-26-000028|nonDerivative|2026-09-03|Ilkbahar Alper|S|Common Stock|40|1550.48|D,2026-09-09 04:32:11+0000,SNDK,Sandisk Corp,0002023554,4,2026-09-08,2026-09-03,0001242648-26-000028,https://www.sec.gov/Archives/edgar/data/2023554/000124264826000028/edgardoc.xml,nonDerivative,2026-09-03,S,Common Stock,40,1550.48,62019.2,44492,D,Ilkbahar Alper,"Officer, EVP & Chief Technology Officer",0,1,0,EVP & Chief Technology Officer,SEC EDGAR
